group,names,scores,logfoldchanges,pvals,pvals_adj
5,HIST1H2AC,5.9831123,9.313028,2.1891344319492585e-09,1.0676913841373805e-06
5,TPM4,5.9289317,6.580352,3.0491192728157035e-09,1.3067381783560799e-06
5,SH3BGRL3,5.810367,2.9828537,6.233599766422689e-09,2.249673347282125e-06
5,CCL5,5.748446,5.3801036,9.006732037634693e-09,2.807234617366413e-06
5,ACTB,5.6601386,2.4853802,1.5125094563406025e-08,4.4133095072883025e-06
5,ITM2B,5.645538,2.6671236,1.6466574009677243e-08,4.6086244075247695e-06
5,AP001189.4,5.5384073,13.01402,3.052344755354343e-08,7.403064503424305e-06
5,ITGA2B,5.537,12.635735,3.0769627876271354e-08,7.403064503424305e-06
5,CLU,5.5169463,10.376155,3.449409560195601e-08,8.017830967546181e-06
5,CD9,5.5095577,9.168428,3.597360279404301e-08,8.222366478625098e-06
5,RUFY1,5.481764,7.1657414,4.2110610309233525e-08,9.313744045649425e-06
5,ARPC1B,5.462765,3.2387917,4.687740090692015e-08,9.900219492509798e-06
5,NGFRAP1,5.4467573,6.4336514,5.129635194686834e-08,1.0658760160596248e-05
5,ILK,5.3449044,5.8322024,9.046475821729924e-08,1.7473714002704813e-05
5,MYL12A,5.307435,2.6058946,1.1117848458861828e-07,2.0329356501977483e-05
5,ARPC5,5.2729564,3.1010904,1.3424337086079992e-07,2.4223862999802762e-05
5,CDKN2D,5.2667994,5.0501957,1.38822595205714e-07,2.44078598801431e-05
5,FERMT3,5.2470975,5.3785114,1.5451414446688358e-07,2.633942825403321e-05
5,TMEM40,5.0759354,12.224025,3.8559449680373046e-07,5.9416212687262464e-05
5,PTCRA,5.0724173,11.409592,3.9279434396540944e-07,5.9853129257129174e-05
5,TUBB1,5.056409,9.980533,4.2722438557810206e-07,6.438412333866034e-05
5,H3F3A,4.992729,3.6238446,5.953205848148487e-07,8.416728350670964e-05
5,MPP1,4.9862204,6.874871,6.157194280969574e-07,8.616302282573136e-05
5,PRDX6,4.948927,4.233079,7.462373731696364e-07,0.00010033234642792542
5,SAT1,4.92342,3.3180385,8.504475758605046e-07,0.00011323337917816466
5,GRAP2,4.920429,5.9640594,8.635460832326514e-07,0.00011387183639858251
5,CTSA,4.864841,5.426234,1.1454878230489147e-06,0.0001454557407897483
5,TMSB4X,4.8217425,1.5834082,1.4230941147796002e-06,0.00017742102445534035
5,OST4,4.8073177,2.8427565,1.5296859602320994e-06,0.00018899201133894603
5,NCOA4,4.7863846,5.966508,1.6981262412887975e-06,0.0002079294935092372
5,TUBA4A,4.7119737,4.871753,2.453289717968343e-06,0.000282313222307876
5,TREML1,4.6088896,10.99144,4.048255163942611e-06,0.00044061723268499185
5,ACRBP,4.5986867,9.4689865,4.251628900297938e-06,0.0004591089664463459
5,FKBP1A,4.5965757,3.086545,4.294911526338132e-06,0.0004601595052515714
5,CA2,4.588132,8.874575,4.4723015821863705e-06,0.00047545072789227817
5,SNCA,4.5610414,7.506222,5.090053597309793e-06,0.0005328625575076832
5,PGRMC1,4.5452094,7.072408,5.488067527164084e-06,0.0005701769550570322
5,ACTN1,4.4590125,5.5782933,8.23380893481148e-06,0.0008296502834185482
5,PDLIM1,4.4468746,5.70561,8.712863907851542e-06,0.0008658566350164931
5,ODC1,4.3670106,5.449704,1.2595855801785566e-05,0.0012164758201808961
5,PKM,4.3578634,3.1582584,1.3133837765363002e-05,0.0012595625952041133
5,LAMTOR1,4.344494,3.7611637,1.3959706492069395e-05,0.00132946815855722
5,NAP1L1,4.3395686,2.5547729,1.4276278807091504e-05,0.0013502406038651922
5,SRGN,4.2802863,2.989779,1.8665314143111482e-05,0.001729568365936695
5,CAPN1,4.241234,4.4694357,2.2229447086523758e-05,0.002018904883076734
5,PPDPF,4.1889877,1.6914102,2.80201277001428e-05,0.002511555759998421
5,DYNLL1,4.164888,3.3960338,3.1150540411646014e-05,0.002774016306528009
5,SEPT5,4.151695,11.371797,3.300224067832089e-05,0.002919953088145114
5,MYL9,4.135335,9.331556,3.5443744106988286e-05,0.0031158686325848547
5,TIMP1,4.1282983,3.1937494,3.6545769549538205e-05,0.0031891072346143215
5,YWHAH,4.127067,3.9782605,3.674193838916894e-05,0.0031891072346143215
5,F13A1,4.1202064,8.172388,3.7853309634012194e-05,0.0032593975238209183
5,MMD,4.1138735,7.9016876,3.890745227505164e-05,0.0033141416180127834
5,SERF2,4.0968103,1.6210719,4.188821362275926e-05,0.0035242635682363223
5,ASAH1,4.037528,3.5173187,5.401742665921122e-05,0.004462620416894113
5,SNN,3.9370823,5.630658,8.247834783977354e-05,0.0065762096643875246
5,GPX4,3.8948634,2.09243,9.825408439482251e-05,0.0076560029169920225
5,RAP1B,3.871819,3.5114348,0.00010802618000940074,0.008369892839824417
5,HMGB1,3.8538759,1.9127342,0.00011626251759795154,0.008957439136732064
5,TALDO1,3.784215,3.4192066,0.00015419456606502173,0.011683007066385127
5,LIMS1,3.7692623,4.264698,0.0001637307075703734,0.012254979349195137
5,H2AFJ,3.7527266,4.029398,0.00017492155343788973,0.012897173031436665
5,TPST2,3.747801,4.011202,0.00017839160524101824,0.013082687028210289
5,RSU1,3.7233493,4.183075,0.00019659716111389798,0.014341135465510621
5,MAX,3.6930926,4.2407074,0.00022154334462551746,0.015929074477380983
5,LY6G6F,3.6927407,31.547894,0.00022185016954789035,0.015929074477380983
5,CMTM5,3.6857042,10.202616,0.00022807107583327986,0.01620604525376995
5,GP1BA,3.6814823,9.379642,0.00023188182096693373,0.016391893261549117
5,RP11-367G6.3,3.6635394,8.104354,0.0002487539603251988,0.017316811227917644
5,PTGS1,3.6635394,7.762494,0.0002487539603251988,0.017316811227917644
5,GAS2L1,3.6529846,7.266935,0.0002592097199867407,0.017863327135166644
5,TSC22D1,3.6480591,7.963491,0.000264228833627093,0.01811817112180977
5,DNAJB6,3.6362731,3.9334605,0.00027661113510816815,0.01887286122822596
5,ACTG1,3.6170986,1.3365333,0.0002979237760679595,0.020126732339881756
5,TPM1,3.6149876,6.8323717,0.00030036186909338777,0.02019197388601333
5,ARF1,3.556585,2.396656,0.00037570697011376293,0.02477137205836608
5,MARCH2,3.5062742,5.4883313,0.0004544267992611012,0.02967623392888925
5,PARVB,3.5045152,5.5904045,0.00045743963624240205,0.029731408395394794
5,WDR1,3.4812946,3.2273204,0.0004989960803591404,0.0322793973870059
5,HIST1H2BK,3.440835,5.1155477,0.0005799220179995112,0.03693954325183046
5,C9orf16,3.4399555,2.59459,0.0005818099272564809,0.03693954325183046
5,SNX3,3.3813767,2.0183003,0.0007212356010521657,0.04472563130855138
5,C2orf88,3.2271023,10.806852,0.0012505080048355348,0.07297645437580648
5,CLEC1B,3.22376,9.8245735,0.0012651945563204438,0.0733905394635415
5,AC147651.3,3.223056,9.669562,0.0012683066831602257,0.0733905394635415
5,RAB11A,3.2198899,3.836017,0.0012823989050096002,0.07389419572815822
5,CD99,3.155682,2.0909097,0.001601233472061656,0.09074097452832044
5,PLA2G12A,3.0851414,5.3444753,0.002034554452033402,0.114351966209779
5,HLA-C,3.0680778,0.9645597,0.0021544045476400192,0.1204576647024419
5,GSN,3.05207,5.0697565,0.0022726915744876665,0.1261849888766148
5,TUBA1C,3.0211093,4.7670937,0.0025185031534149527,0.13815500898373065
5,MFSD1,3.0112584,4.9426284,0.0026016736928944893,0.1421488168300997
5,NENF,3.0091474,3.2643309,0.002619819487314946,0.14257223987713163
5,UBL4A,3.001935,4.4686403,0.0026826940604372904,0.14541686302307116
5,ARHGDIB,2.9869826,1.1857705,0.002817458069021555,0.1521205510179591
5,RNF11,2.9759002,4.7096767,0.002921300052437568,0.1564949567153469
5,TGFB1,2.9644659,2.8729587,0.003032089096384795,0.1605485323081895
5,CHMP6,2.9632344,4.3536215,0.0030442460126262273,0.1605722685275234
5,LEPROT,2.953735,4.2420626,0.003139532535414534,0.1649637900025859
5,NDUFAF3,2.9007857,3.0139759,0.003722282735543218,0.19277103118001074
5,FTH1,2.8993785,1.1949861,0.003739032688776641,0.19277103118001074
5,DBNL,2.8993785,2.6763089,0.003739032688776641,0.19277103118001074
5,GAPDH,2.8831947,1.2048953,0.003936641911472528,0.20219890327316198
5,NT5C3A,2.8738713,3.972372,0.0040547421651556375,0.20748781363038962
5,RBBP6,2.7913687,3.5736735,0.005248566148216819,0.26462807410531414
5,TPM3,2.7700832,1.9361023,0.005604196080273883,0.28042494178808175
5,CLDN5,2.7681482,12.573573,0.005637580412121704,0.28042494178808175
5,HGD,2.7677965,11.297748,0.005643669529933686,0.28042494178808175
5,SCGB1C1,2.7628708,9.657737,0.005729542364268761,0.28366405770246134
5,FLNA,2.7572417,2.740986,0.005829124288331052,0.2866796784192694
5,PTPN18,2.7516124,3.3227947,0.005930263876737795,0.2904159119312106
5,TLN1,2.7498534,3.3050184,0.005962192771905392,0.2904159119312106
5,HLA-E,2.7493258,1.0661925,0.005971801601618885,0.2904159119312106
5,C6orf25,2.7480943,7.8834753,0.005994276491384224,0.2904788261584567
5,UBAC2,2.7211797,3.1727479,0.006504936983906515,0.3108317275167036
5,SKP1,2.7194207,1.6013244,0.006539637711600119,0.31140483186418066
5,MAP3K7CL,2.7164302,6.7664666,0.0065990112020755404,0.3131447737898407
5,GSTO1,2.683007,3.2167666,0.007296347671840094,0.3435807818087811
5,SH3BGRL,2.6821275,1.8846635,0.0073155598868429395,0.3435807818087811
5,MLH3,2.6745632,5.586417,0.007482667763192455,0.3502297123017793
5,TMEM50A,2.6668231,2.4856107,0.007657197569607957,0.35634163523393525
5,MTPN,2.6664712,3.132037,0.0076652167415787445,0.35634163523393525
5,PNMA1,2.6319926,5.196581,0.008488573359700482,0.3905499912947593
5,TMEM91,2.630937,5.183571,0.008514980851475356,0.3905499912947593
5,RAB10,2.6274188,3.0116067,0.00860353714967928,0.39329636156900555
5,CD151,2.5925882,4.8172436,0.009525673410230018,0.4283117545832606
5,SWI5,2.5398147,4.2984605,0.01109112062996284,0.4917916054770478
5,SRP14,2.5364723,1.0030439,0.011197556919357012,0.4921900499745579
5,MCUR1,2.519409,4.386584,0.011755203716605126,0.5101609612959579
5,MPST,2.5000587,4.103428,0.012417274576237699,0.5338260299013285
5,SOD2,2.4919667,2.7191556,0.01270379432098535,0.5444369853687284
5,VDAC3,2.471209,3.4357715,0.013465705039594983,0.5699650583734741
5,SQSTM1,2.4603026,3.0036423,0.01388199208906789,0.5839804892928744
5,HIST1H1C,2.4479887,3.783112,0.014365613759166536,0.6006403265036886
5,ATP2A3,2.427583,3.7068763,0.015199808938926715,0.6316672114801242
5,RDH11,2.3864195,3.53652,0.01701332586853064,0.6902980797663585
5,BRK1,2.3742816,1.3986872,0.017583129582391725,0.7071408771053376
5,PYCR2,2.3572183,3.4028974,0.018412421051802297,0.736174758905005
5,ALDOA,2.3442008,1.0434556,0.019067903055784118,0.7535943011729781
5,RABGAP1L,2.3325906,3.4014962,0.019669642209905237,0.7729211268385112
5,RP11-879F14.2,2.307963,30.38902,0.02100119688120496,0.820542490110669
5,ITGB3,2.306028,10.939537,0.021109071908628756,0.8224142390765192
5,FAXDC2,2.3032134,9.97733,0.02126684272591653,0.8262138276011878
5,C19orf33,2.299871,9.269602,0.021455528720081996,0.8269041136564579
5,ESAM,2.299695,8.984671,0.021465499814911696,0.8269041136564579
5,ALOX12,2.296001,8.4164715,0.02167582682976865,0.8326674765922892
5,HIST1H2BJ,2.292131,8.216151,0.02189809115396084,0.8388559276129021
5,DMTN,2.2803447,7.515948,0.022587246544351836,0.8608458222717915
5,ABTB1,2.280169,3.2696366,0.022597673619501598,0.8608458222717915
5,ADIPOR1,2.2625778,3.1329632,0.023661733468936703,0.8964005878259611
5,SENCR,2.255717,6.1584015,0.02408835086400254,0.9050620376683037
5,USF2,2.2527266,3.2768247,0.024276389625865393,0.9096349927025082
5,STX11,2.2492085,3.0684648,0.024499239514812726,0.9154838438859448
5,VAPA,2.239885,2.0473382,0.025098384087067434,0.9302682145136292
5,TPTEP1,2.2386537,5.9365964,0.02517845704013768,0.930720646491774
5,TSC22D3,2.1973145,0.7484771,0.0279979979201137,0.998034933201221
5,P2RX1,2.1857042,5.029062,0.028837249863245557,0.998034933201221
5,FHL1,2.1795473,5.0776587,0.0292910322569553,0.998034933201221
5,SPINT2,2.1784918,3.0557883,0.029369437270731727,0.998034933201221
5,SLC40A1,2.156151,4.903752,0.031071871234402908,0.998034933201221
5,HIST2H2BE,2.1538641,4.571969,0.03125082234330065,0.998034933201221
5,H1F0,2.1514015,4.3203,0.031444527199910914,0.998034933201221
5,SNAP23,2.1457722,3.0152874,0.03189115222792432,0.998034933201221
5,TUBA1B,2.1306438,1.5799863,0.03311849399717872,0.998034933201221
5,WBP2,2.130292,2.9343507,0.03314751128599864,0.998034933201221
5,XPNPEP1,2.1109416,4.6099195,0.03477732074552875,0.998034933201221
5,STXBP2,2.1053126,2.039355,0.03526411028492674,0.998034933201221
5,TRAPPC1,2.0945818,1.9488878,0.03620817286612656,0.998034933201221
5,CYB5R1,2.0886009,4.198735,0.036743661487735946,0.998034933201221
5,PACSIN2,2.0815644,3.956551,0.03738227081347322,0.998034933201221
5,RBX1,2.0451508,1.8359072,0.04084000198715756,0.998034933201221
5,FTL,2.0374105,0.6155001,0.04160891329651786,0.998034933201221
5,RIOK3,2.0182362,3.6757991,0.04356666720198551,0.998034933201221
5,EIF4G2,1.9929049,1.9535259,0.0462718612306536,0.998034933201221
5,TMEM219,1.9888589,1.9164926,0.046716775794660735,0.998034933201221
5,PLEK,1.986748,2.3698616,0.046950330734651345,0.998034933201221
5,LMNA,1.9855167,3.36194,0.04708702421116792,0.998034933201221
5,UQCRH,1.9765451,1.1521221,0.04809307240317861,0.998034933201221
5,DAP,1.9686291,3.260707,0.04899570135802898,0.998034933201221
5,TAX1BP3,1.9540284,3.4861896,0.0506978593536953,0.998034933201221
5,COTL1,1.922892,1.1600881,0.05449361424822105,0.998034933201221
5,GNAS,1.9160315,1.6899902,0.05536109359072933,0.998034933201221
5,AP2M1,1.8922833,1.793488,0.0584532383541024,0.998034933201221
5,PAIP2,1.8843673,1.6256145,0.0595153075434155,0.998034933201221
5,CFL1,1.8804972,0.32182285,0.06004033986460173,0.998034933201221
5,TMED3,1.8759235,2.8937144,0.060665778376621016,0.998034933201221
6,HLA-DPA1,9.400656,4.2783146,5.422417410052873e-21,5.205738240689619e-17
6,HLA-DPB1,9.365183,4.4348464,7.591859764750793e-21,5.205738240689619e-17
6,HLA-DRA,9.059811,4.6085496,1.3067679399654167e-19,5.973671842895242e-16
6,HLA-DRB1,9.020924,4.2373934,1.8651042174813593e-19,6.39450980963484e-16
6,CD74,8.894787,3.6391494,5.853160620287338e-19,1.344489147662796e-15
6,HLA-DQA1,8.894236,4.8258915,5.88226256816157e-19,1.344489147662796e-15
6,CST3,8.859975,4.9127884,8.003225558759849e-19,1.567946218754751e-15
6,FCER1A,8.552179,8.774559,1.2078568209574999e-17,2.070568555326394e-14
6,HLA-DRB5,8.462948,3.8885899,2.607031576071473e-17,3.9725367815826865e-14
6,HLA-DMA,7.962036,3.505625,1.6923123930292695e-15,2.3208372158003404e-12
6,HLA-DQB1,7.933944,4.084104,2.122931638891062e-15,2.6467167723410934e-12
6,HLA-DQA2,7.3119636,4.17601,2.6326623947040697e-13,3.008694340080968e-10
6,LSP1,7.217554,2.206801,5.293099951994246e-13,5.184969481546363e-10
6,LYZ,7.1857166,4.2577515,6.685548473257012e-13,6.112374117483112e-10
6,CLEC10A,7.0512075,6.929531,1.7737148788797854e-12,1.520295365559836e-09
6,AP1S2,7.0250993,2.966939,2.1391442126005644e-12,1.725660219506126e-09
6,GRN,6.967484,3.0342827,3.2265964566742e-12,2.458307989268332e-09
6,GPX1,6.9206643,2.8019364,4.495300659587967e-12,3.2446606971362834e-09
6,VIM,6.903369,2.0125842,5.078353456091121e-12,3.4822269648416817e-09
6,GSTP1,6.846084,2.7004032,7.589888505363531e-12,4.956558617264546e-09
6,CPVL,6.551618,3.635362,5.691691703283171e-11,3.547993637219337e-08
6,HLA-DMB,6.389458,2.9530616,1.6647459910348504e-10,9.926228922196495e-08
6,ANXA2,6.364451,2.4289894,1.95989317164696e-10,1.1199156231652671e-07
6,H2AFY,6.3139963,2.5226517,2.7192020047603897e-10,1.4916454517313593e-07
6,LGALS1,6.1998677,2.9443579,5.651071725373199e-10,2.980722986221848e-07
6,GABARAP,6.1094236,2.1871557,9.999159934580276e-10,5.078832568253108e-07
6,LGALS2,6.026801,3.0126083,1.6723638482696436e-09,7.723452513606043e-07
6,ACTB,6.025149,1.0116243,1.6895404361104074e-09,7.723452513606043e-07
6,CTSH,5.980753,2.8080645,2.2210825502391536e-09,9.82578261096121e-07
6,FCGRT,5.8958173,2.5602577,3.728310515417716e-09,1.597814075263705e-06
6,AP2S1,5.8147373,2.195199,6.0729144782224835e-09,2.523756034980095e-06
6,CAPG,5.7804766,2.6173885,7.448926231505922e-09,2.9187021239677778e-06
6,ARPC1B,5.6641445,1.5628345,1.4775987166754415e-08,5.476699675807299e-06
6,TYMP,5.638256,2.4373572,1.7178084814707626e-08,6.199480398655273e-06
6,SPI1,5.592428,2.5035067,2.239156066117722e-08,7.8737913565996e-06
6,SRGN,5.5683026,2.001722,2.5723281306307772e-08,8.549203725228638e-06
6,RNF130,5.565218,2.6440291,2.618248187688514e-08,8.549203725228638e-06
6,GAPDH,5.524458,1.3572693,3.305048397479482e-08,1.0540798540240375e-05
6,CD33,5.457919,3.5578763,4.817467531911906e-08,1.5015170393781791e-05
6,ACTG1,5.444039,1.2843872,5.208590719627286e-08,1.555724647477722e-05
6,FCER1G,5.443708,2.5678666,5.218268469007964e-08,1.555724647477722e-05
6,LAP3,5.409668,2.6054268,6.31417699901024e-08,1.8263390804670927e-05
6,TAGLN2,5.4074645,1.92154,6.39231995496722e-08,1.8263390804670927e-05
6,COTL1,5.394906,1.9878047,6.855946095745845e-08,1.9188254032052758e-05
6,RNASE6,5.3805847,3.1575322,7.424428246246214e-08,2.0363721793804116e-05
6,RAC1,5.352163,1.9866663,8.690922003877871e-08,2.2920635454073293e-05
6,EIF4A1,5.32991,1.5304787,9.826160039274792e-08,2.5425652599738587e-05
6,RNH1,5.3196645,2.1859353,1.039587486860131e-07,2.6401671842221918e-05
6,TMSB10,5.309309,0.62821615,1.1004149756590087e-07,2.7438347229432084e-05
6,KLF4,5.291683,3.0092218,1.2119574448412226e-07,2.915927087465356e-05
6,CFP,5.287387,2.5521607,1.2407611241273373e-07,2.9337582855659147e-05
6,PYCARD,5.244864,2.0159464,1.5639779287406419e-07,3.635320900804942e-05
6,AMICA1,5.213357,2.266166,1.854533110276809e-07,4.2388445123893604e-05
6,PHACTR1,5.186477,3.8342285,2.1430901553839078e-07,4.818088260809002e-05
6,TYROBP,5.1721563,2.7843323,2.314080077829938e-07,5.118595836670931e-05
6,FTH1,5.1547503,1.092214,2.539689346077444e-07,5.528460268588264e-05
6,LST1,5.118507,2.3502216,3.0796415827412417e-07,6.49756994857129e-05
6,S100A10,5.118507,1.7274851,3.0796415827412417e-07,6.49756994857129e-05
6,IGSF6,5.10055,2.9802544,3.3866752835212063e-07,6.932069378837288e-05
6,LY86,5.091407,2.406671,3.5541680589392585e-07,7.167920700043086e-05
6,ARF5,5.069374,2.0321815,3.9912613974790915e-07,7.932776638409893e-05
6,TUBA1B,5.024978,1.9429547,5.034893618671332e-07,9.864075869494093e-05
6,RPS11,4.957999,0.8518582,7.122285975665186e-07,0.00013635360087875891
6,CD1C,4.957008,5.284674,7.158713185992884e-07,0.00013635360087875891
6,PLD4,4.92495,4.0349164,8.438181129526641e-07,0.00015852221371277856
6,IL1B,4.8927827,3.4012954,9.942018186856465e-07,0.00018179311655273274
6,LAMTOR1,4.8562083,1.879785,1.196547033085044e-06,0.00021591376331221438
6,SPINT2,4.8513613,2.5673172,1.226169210772843e-06,0.0002183855137212827
6,ALDH2,4.8270154,3.1324131,1.3859447810670186e-06,0.00024367752214811658
6,BID,4.785704,2.1066825,1.7038889325134358e-06,0.00029208916025611577
6,CYBA,4.770832,1.3276837,1.8346639489286252e-06,0.0003106244616741625
6,MYL6,4.7647734,1.1171921,1.8906622325368854e-06,0.0003162017299635469
6,ANXA5,4.7572823,1.9735519,1.9621689953963753e-06,0.0003217484643029497
6,PGLS,4.7564006,1.9295254,1.9707504011555913e-06,0.0003217484643029497
6,SLC25A6,4.751113,1.1787193,2.023000914082749e-06,0.0003263933474791861
6,PRELID1,4.7407575,1.7592347,2.1292053391451614e-06,0.00033953397698879937
6,IFI30,4.7343683,2.260242,2.1973855325209375e-06,0.0003463786803792199
6,C1orf162,4.726657,1.9893419,2.282466201808572e-06,0.00035570160785912224
6,SAMHD1,4.712005,1.9936017,2.452912962449503e-06,0.0003779690827756459
6,CSTB,4.631586,1.8156698,3.62875189525468e-06,0.0005529411499058075
6,GSN,4.6283913,3.771825,3.6851724055585323e-06,0.0005553676304376891
6,SERPINF1,4.5596495,8.0498,5.123906272482531e-06,0.0007475452193704833
6,MS4A6A,4.5571156,2.489858,5.186084131809103e-06,0.0007486521871961058
6,AIF1,4.5383883,2.0169017,5.668587533179636e-06,0.0008097813482294326
6,LGALS9,4.5013733,2.0884922,6.7515819490605395e-06,0.0009545484005094458
6,S100A11,4.494433,1.8073807,6.975556566194016e-06,0.0009761508443753545
6,RNASET2,4.4481645,1.6437134,8.660719448974285e-06,0.0011889496939498723
6,SH3BGRL3,4.447944,1.1636617,8.669605468498412e-06,0.0011889496939498723
6,TGFBI,4.4391313,2.5764468,9.032277722337228e-06,0.001226422343407255
6,EIF3L,4.394625,1.5468051,1.1096401392296972e-05,0.0014774373659607834
6,PPIA,4.379533,1.1489475,1.1893396350295098e-05,0.0015549620625582255
6,RGS2,4.355848,1.8890839,1.3255283426897033e-05,0.0017149335558157162
6,CEBPD,4.3507805,2.086384,1.3565389519096097e-05,0.0017386518865876997
6,VAMP8,4.345272,1.5818859,1.3910306965066639e-05,0.0017663513862863321
6,PFN1,4.293606,0.81380486,1.7579455682602517e-05,0.0021916786839200992
6,POMP,4.2866654,2.1782815,1.813751413527145e-05,0.002240881701361375
6,CYC1,4.255159,1.9890933,2.0890070324759787e-05,0.0025540682720592645
6,ENHO,4.253506,6.928241,2.1044896802005023e-05,0.0025540682720592645
6,TPM4,4.234999,2.1093419,2.2855276997781897e-05,0.002749449725855973
6,APEX1,4.197764,1.8875278,2.6956352380714944e-05,0.003159653132898502
6,ARPC3,4.189612,1.1160561,2.794321219134483e-05,0.003247569593153415
6,COX5B,4.1368437,1.4763178,3.521158457254796e-05,0.004024097256899356
6,RGS1,4.1326575,2.423836,3.5859294195112136e-05,0.004030937381899736
6,CNPY3,4.1260476,1.7749192,3.690507924569895e-05,0.004114766315248093
6,SYK,4.0914564,2.5633388,4.286724145364361e-05,0.0047030507943621475
6,CLIC1,4.077025,1.3579228,4.561556843970729e-05,0.0049648563935090935
6,RPS6KA4,4.070085,3.4621077,4.69960209447936e-05,0.005074830167219681
6,YIF1B,4.031307,2.8685613,5.5467431941200976e-05,0.005942815325325235
6,LAMTOR2,4.0144525,1.7902818,5.958394490980338e-05,0.006334373802271655
6,RAB7A,4.0055294,1.6258433,6.187876887342958e-05,0.006527734125617026
6,HLA-DQB2,3.9960554,4.0530663,6.440670808552341e-05,0.006742546524311969
6,EIF3K,3.9913182,1.2359506,6.570703741603566e-05,0.006826562963056917
6,ATP5J2,3.979641,1.562507,6.901942823686155e-05,0.007116785254438492
6,ARF3,3.9691756,2.4085498,7.212176149486286e-05,0.007381177889108578
6,MNDA,3.9649892,2.3102107,7.339925002102437e-05,0.007456276405839468
6,ZFP36,3.9602523,1.3200663,7.487063276640258e-05,0.007549822483517978
6,ATP5B,3.9557357,1.5311897,7.629952147699061e-05,0.007637749179090871
6,CCDC88A,3.9516594,3.8464103,7.761110638826856e-05,0.007712744297164601
6,CD1D,3.9462616,3.1530445,7.938090140597597e-05,0.007831868214975212
6,NCF2,3.9387705,1.8334187,8.190023870580494e-05,0.008022713382938636
6,SULF2,3.9234579,3.8527296,8.728706503084272e-05,0.008489750424347355
6,FGR,3.9129922,1.6892167,9.115944397461801e-05,0.008803947990619095
6,BST2,3.9063826,1.4963355,9.368816373681172e-05,0.008984891450955497
6,OAZ1,3.889087,0.9152687,0.00010062208253075092,0.009516767171218746
6,ATG3,3.8387425,1.7405189,0.00012366609643845683,0.011459167882141871
6,CFL1,3.8302598,0.83043957,0.0001280080202102919,0.01178189254472445
6,MRPL23,3.8204553,1.6039076,0.00013320553755628611,0.012169497440707291
6,SRSF7,3.8173707,1.4972779,0.00013488140666381132,0.012169497440707291
6,TNFSF13B,3.8076763,2.0407813,0.00014027867085450926,0.012573736549664968
6,CD302,3.8015072,2.9800541,0.00014381851935659694,0.012724691448105615
6,FDFT1,3.7969906,2.141029,0.00014646335168709985,0.012875630801518509
6,COPE,3.7879572,1.4654183,0.00015189100031283166,0.013267727250255882
6,S100A6,3.7727547,1.2318597,0.00016145500432423538,0.01401388562849724
6,SUMO3,3.7672465,1.7085102,0.00016505797148862956,0.014236509566006703
6,PLSCR1,3.743892,2.0612333,0.00018119157362440506,0.015433920749596838
6,ID2,3.7382736,1.5797476,0.00018528819575157473,0.015685446398377136
6,GNB2,3.7238424,1.6725227,0.000196213515256374,0.01641492180616564
6,BLVRB,3.7237322,1.9262792,0.0001962991961653176,0.01641492180616564
6,COX8A,3.718885,1.5303543,0.00020010415025458194,0.01663168676722022
6,CCDC50,3.691234,3.2345858,0.000223168676803308,0.018436959239039555
6,TMEM219,3.6852853,1.4543,0.00022844665687344625,0.018759984744685283
6,ATP5G3,3.6597273,1.4591001,0.00025248370425174277,0.02036800894181412
6,UBL7,3.643864,2.2321925,0.00026857546317326126,0.021414208732314564
6,PPA1,3.6392372,1.5504533,0.00027344698295500683,0.02156124338103677
6,ACAA1,3.6340594,1.9641086,0.0002789965863243203,0.021863766770581307
6,FIBP,3.584486,1.6629795,0.00033774265725107754,0.026168377409837726
6,SAT1,3.572919,1.4116603,0.00035302412630351025,0.027172255372542795
6,IGFLR1,3.571707,2.3323948,0.0003546619302672568,0.027172255372542795
6,RGS10,3.5528693,1.3757315,0.000381053861185795,0.029032070290566626
6,CACNA2D3,3.548683,4.592479,0.0003871628392356703,0.029334536891038578
6,ATP5C1,3.5359042,1.578249,0.0004063821839711338,0.03062156742296774
6,TNFAIP2,3.5300655,2.697919,0.000415456861747459,0.031134291814233078
6,RNF181,3.5259895,1.5068486,0.0004219038133537704,0.031445591827900035
6,RHOG,3.5231252,1.3722751,0.00042648986168111763,0.03161557817889107
6,NDUFAB1,3.5198202,1.7371012,0.0004318392799612357,0.03172240710978259
6,NAGK,3.516846,1.9495786,0.000436707252662005,0.03185640033514222
6,EPSTI1,3.5077024,1.809497,0.0004519944502424464,0.03279709995039635
6,YBX1,3.4989994,1.0074148,0.00046700750282469537,0.03370810996704143
6,UQCRFS1,3.4964657,1.4474133,0.00047146506018325173,0.033851685001848764
6,LCP1,3.4907372,1.3940703,0.00048168973358519036,0.034405692741600526
6,SNRPD1,3.4851189,1.5180765,0.0004919183521920101,0.03495423980290791
6,FUOM,3.474323,2.655404,0.0005121442309314981,0.036203845273167855
6,ZNF385A,3.4597814,3.0936284,0.0005406140338759495,0.038020414669614214
6,DDIT4,3.455485,1.5140072,0.0005493036315603056,0.03843443879192873
6,PTPRE,3.446011,2.1956787,0.000568927123652411,0.03960541408004652
6,PRDX3,3.4395113,1.8830781,0.0005827652076389802,0.04036384877556048
6,AKR1A1,3.4266224,1.7157491,0.000611138403456061,0.04211634203515789
6,FAM26F,3.4086657,1.5828042,0.0006528141213745798,0.04476346430265494
6,GNG5,3.381896,1.5768466,0.0007198735894483,0.04911615127210938
